"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3030","Test Drive: Eve of Destruction","PS2",2004,"Racing","Atari",0.11,0.09,0,0.03,0.23
"3031","Test Drive: Eve of Destruction","XB",2004,"Racing","Atari",0.07,0.02,0,0,0.09
"3032","Test Drive: Ferrari Legends","PC",2012,"Racing","Evolved Games",0,0,0,0,0
"3033","Test Drive: Ferrari Legends","PS3",2012,"Racing","Rombax Games",0.04,0,0,0.01,0.04
"3034","Test Drive: Ferrari Legends","PS3",2012,"Racing","Unknown",0.04,0,0,0,0.04
"3035","Test Drive: Ferrari Legends","X360",2012,"Racing","Atari",0.04,0,0,0,0.05
"3036","Test Drive: Off Road","PS",1997,"Racing","Accolade",0.65,0.44,0,0.08,1.16
"3037","Test Drive: Off Road","PS",1997,"Racing","Eidos Interactive",0.65,0.44,0,0.08,1.16
"3038","Test Drive: Off-Road","PC",1997,"Racing","Accolade",0,0,0,0,0
"3039","Test Drive: Off-Road 2","PS",1998,"Racing","Accolade",0,0,0,0,0
"3040","Test Drive: Off-Road 3","PS",1999,"Racing","Infogrames",0,0,0,0,0
"3041","The Charge","XBL",2011,"Racing","Microsoft",0,0,0,0,0
"3042","The Crew","PC",2014,"Racing","Ubisoft",0,0.15,0,0.01,0.16
"3043","The Crew","PS4",2014,"Racing","Ubisoft",0.44,1.08,0.03,0.27,1.79
"3044","The Crew","X360",2014,"Racing","Ubisoft",0.06,0.18,0,0.02,0.26
"3045","The Crew","XOne",2014,"Racing","Ubisoft",0.32,0.34,0,0.06,0.71
"3046","The Crew 2","PC",2018,"Racing","Ubisoft",0,0,0,0,0
"3047","The Crew 2","PS4",2018,"Racing","Ubisoft",0.22,0.42,0.05,0.12,0.82
"3048","The Crew 2","XOne",2018,"Racing","Ubisoft",0.2,0.1,0,0.03,0.33
"3049","The Crew: Wild Run","PC",2015,"Racing","Ubisoft",0,0.02,0,0,0.02
"3050","The Crew: Wild Run","PS4",2015,"Racing","Ubisoft",0,0.12,0,0.02,0.14
"3051","The Crew: Wild Run","XOne",2015,"Racing","Ubisoft",0,0.02,0,0,0.02
"3052","The Dukes of Hazzard II: Daisy Dukes It Out","PS",2000,"Racing","SouthPeak Interactive",0.17,0.11,0,0.02,0.3
"3053","The Dukes of Hazzard II: Daisy Dukes It Out","PS",NA,"Racing","Unknown",0.17,0.11,0,0.02,0.3
"3054","The Dukes of Hazzard: Racing for Home","GB",2000,"Racing","SouthPeak Interactive",0,0,0,0,0
"3055","The Dukes of Hazzard: Racing for Home","PC",2000,"Racing","SouthPeak Interactive",0,0,0,0,0
"3056","The Dukes of Hazzard: Racing for Home","PS",1999,"Racing","SouthPeak Interactive",0.99,0.16,0,0.04,1.19
"3057","The Dukes of Hazzard: Racing for Home","PS",1999,"Racing","Ubisoft",0.99,0.16,0,0.04,1.19
"3058","The Dukes of Hazzard: Return of the General Lee","PS2",2004,"Racing","Ubisoft",0.11,0.08,0,0.03,0.21
"3059","The Dukes of Hazzard: Return of the General Lee","XB",2004,"Racing","Ubisoft",0.06,0.02,0,0,0.08
"3060","The Fast and the Furious","PS2",2006,"Racing","Namco Bandai",0.03,0.02,0,0.01,0.06
"3061","The Fast and the Furious","PS2",2006,"Racing","Namco Bandai Games",0.03,0.02,0,0.01,0.06
"3062","The Fast and the Furious","PSP",2007,"Racing","Deep Silver",0.02,0,0,0,0.02
"3063","The Fast and the Furious","PSP",2007,"Racing","Namco Bandai",0.02,0,0,0,0.02
"3064","The Flintstones in Viva Rock Vegas","PS2",2001,"Racing","Swing! Entertainment",0,0,0,0,0
"3065","The Flintstones: Bedrock Racing","PS2",2007,"Racing","Blast! Entertainment Ltd",0,0,0,0,0
"3066","The Getaway: High Speed II","GB",1995,"Racing","Williams Entertainment",0,0,0,0,0
"3067","The Italian Job","GC",2003,"Racing","Eidos Interactive",0.03,0.01,0,0,0.03
"3068","The Italian Job","PC",2002,"Racing","SCi",0,0,0,0,0
"3069","The Italian Job","PS",2002,"Racing","Rockstar Games",0,0,0,0,0
"3070","The Italian Job","PS2",2003,"Racing","Eidos Interactive",0.11,0.09,0,0.03,0.23
"3071","The Italian Job","XB",2003,"Racing","Eidos Interactive",0.06,0.02,0,0,0.08
"3072","The King of Route 66","PS2",2003,"Racing","Sega",0.03,0.02,0,0.01,0.06
"3073","The Land Before Time: Great Valley Racing Adventure","PS",2001,"Racing","TDK Mediactive",0.05,0.04,0,0.01,0.1
"3074","The Need for Speed","PC",1995,"Racing","Electronic Arts",0,0,0,0,0
"3075","The Next Penelope","NS",2017,"Racing","Plug In Digital",0,0,0,0,0
"3076","The Shutokou Racing","GB",1998,"Racing","Pony Canyon",0,0,0,0,0
"3077","The Simpsons: Hit & Run","GC",2003,"Racing","Vivendi Games",0.77,0.2,0,0.03,0.99
"3078","The Simpsons: Hit & Run","GC",2003,"Racing","VU Games",0.77,0.2,0,0.03,0.99
"3079","The Simpsons: Hit & Run","PC",2003,"Racing","VU Games",0,0,0,0,0
"3080","The Simpsons: Hit & Run","PS2",2003,"Racing","Vivendi Games",1.73,2.19,0,0.79,4.7
"3081","The Simpsons: Hit & Run","PS2",2003,"Racing","VU Games",1.73,2.19,0,0.79,4.7
"3082","The Simpsons: Hit & Run","XB",2003,"Racing","Vivendi Games",0.7,0.58,0,0.07,1.35
"3083","The Simpsons: Hit & Run","XB",2003,"Racing","VU Games",0.7,0.58,0,0.07,1.35
"3084","The Simpsons: Road Rage","GBA",2003,"Racing","THQ",0.86,0.32,0,0.02,1.19
"3085","The Simpsons: Road Rage","GC",2001,"Racing","Electronic Arts",0.19,0.05,0,0.01,0.24
"3086","The Simpsons: Road Rage","PS2",2001,"Racing","Electronic Arts",2.02,1.17,0,0.42,3.61
"3087","The Simpsons: Road Rage","XB",2001,"Racing","Electronic Arts",0.78,0.26,0,0.01,1.05
"3088","The World of Cars Online","PC",NA,"Racing","Unknown",0,0,0,0,0
"3089","Thorium Wars","DSiW",2009,"Racing","Big John Games",0,0,0,0,0
