"","Global_Sales"
"6411",0.13
"6414",0.52
"6415",0.01
"6416",0.22
"6421",0.19
"6422",0.17
"6423",0.01
"6426",0.01
"6431",0.38
"6432",0.07
"6433",0.04
"6434",0.04
"6449",0.86
"6450",0.24
"6451",0.24
"6494",0.05
"6495",0.33
"6496",0.33
"6498",0.23
"6499",0.23
"6500",0.14
"6501",0.13
"6502",0.08
"6504",0.11
"6506",0.22
"6508",0.11
"6509",0.11
"6510",0.48
"6511",0.48
"6512",0.12
"6516",0.05
"6517",0.05
"6520",0.11
"6523",0.27
"6524",0.28
"6560",0.02
"6596",2.16
"6600",0.08
"6601",0.08
"6628",0.5
"6629",0.17
"6630",0.28
"6634",0.18
"6635",5.31
"6637",0.45
"6640",0.13
"6641",0.15
"6650",0.01
"6667",0.07
"6668",0.07
"6681",0.08
"6682",0.08
"6683",0.03
"6684",0.03
"6685",0.13
"6686",0.13
"6687",0.06
"6688",0.06
"6689",0.03
"6691",0.02
"6693",0.03
"6696",0.04
"6697",0.06
"6698",0.06
"6705",0.02
"6707",0.02
"6708",0.02
"6710",0.14
"6711",0.12
"6716",0.33
"6721",0.02
"6722",0.73
"6726",0.2
"6728",0.36
"6730",0.08
"6731",0.08
"6744",0.02
"6746",0.01
"6747",0.1
"6748",0.1
"6750",0.01
"6757",0.03
"6758",0.11
"6789",0.41
"6790",0.41
"6792",0.66
"6802",0.02
"6813",0.17
"6814",0.17
"6816",0.34
"6817",0.21
"6830",0.06
"6831",0.02
"6841",0.13
"6848",0.04
"6854",0.09
"6855",0.22
"6856",0.23
"6863",0.03
"6880",0.01
"6900",0.14
"6902",0.14
"6903",0.14
"6910",0.32
"6911",0.32
"6912",0.09
"6913",0.09
"6916",0.03
"6917",0.05
"6918",0.02
"6922",0.06
"6923",0.06
"6930",0.02
"6932",0.01
"6934",0.04
"6935",0.18
"6937",0.3
"6950",0.04
"6966",0.01
"6967",0.01
"6968",0.03
"6969",0.03
"6970",0.01
"6971",0.01
"6975",0.75
"6976",0.78
"6978",0.69
"6989",0.15
"6991",0.01
"6993",1.44
"6994",0.21
"6995",0.8
"6997",1.85
"6998",0.49
"6999",2.04
"7007",0.07
"7009",0.05
"7010",0.05
"7012",0.27
"7013",0.27
"7015",0.13
"7020",0.09
"7040",0.07
"7041",0.04
"7044",0.09
"7045",0.1
"7079",0.01
"7091",0.03
"7108",0.03
"7115",0.13
"7130",0.02
"7140",3.17
"7141",0.9
"7143",0.3
"7144",0.28
"7156",0.02
"7157",0.16
"7158",0.16
"7159",0.19
"7160",0.1
"7172",0.34
"7173",0.34
"7177",0.02
"7178",0.01
"7181",0.09
"7197",1.11
"7198",1.11
"7199",1.62
"7200",1.62
"7201",2.08
"7202",2.11
"7203",2.47
"7204",2.48
"7205",0.59
"7206",1.5
"7207",1.03
"7208",2.2
"7209",2.2
"7210",0.1
"7211",0.58
"7212",0.67
"7213",0.88
"7214",0.37
"7215",0.43
"7216",0.32
"7217",0.19
"7218",0.45
"7219",0.23
"7220",0.07
"7221",0.09
"7222",0.05
"7223",0.13
"7224",0.24
"7225",0.12
"7226",0.13
"7227",0.24
"7228",0.2
"7229",0.2
"7230",0.11
"7231",0.23
"7232",0.07
"7234",0.5
"7235",0.11
"7236",0.12
"7237",0.11
"7238",0.15
"7244",0.11
"7245",0.11
"7246",0.27
"7247",0.27
"7248",0.08
"7249",0.08
"7250",0.29
"7251",0.27
"7255",0.05
"7256",0.05
"7258",0.12
"7259",0.12
"7260",1.16
"7261",1.13
"7262",0.66
"7263",1
"7264",0.62
"7265",0.94
"7266",0.4
"7273",0.1
"7274",0.03
"7275",0.01
"7276",0.03
"7277",0.02
"7279",0.01
"7285",0.01
"7299",0.01
"7300",0.01
"7308",0.51
"7321",0.03
"7342",0.09
"7344",0.01
"7347",0.02
"7348",0.06
"7350",0.01
"7354",0.11
"7357",0.01
"7358",0.01
"7364",0.9
"7367",0.02
"7373",0.03
"7374",0.03
"7379",0.04
"7382",0.02
"7388",0.06
"7389",0.01
"7390",0.01
"7396",0.03
"7401",0.66
"7402",0.13
"7403",0.13
"7404",0.14
"7405",0.14
"7406",0.14
"7407",0.14
"7408",0.48
"7411",0.19
"7412",0.19
"7414",0.26
"7415",0.27
"7416",0.03
"7417",0.03
"7418",0.19
"7419",0.2
"7421",0.01
"7422",0.01
"7423",0.11
"7424",0.14
"7426",0.25
"7429",0.25
"7430",0.25
"7432",0.09
"7433",0.06
"7434",0.06
"7460",0.02
"7462",0.01
"7463",0.05
"7471",0.04
"7472",0.09
"7475",0.43
"7480",0.18
"7481",0.35
"7482",0.1
"7484",0.14
"7486",1.45
"7489",0.32
"7490",0.32
"7494",0.17
"7497",0.03
"7499",0.02
"7501",0.04
"7502",0.03
"7525",0.27
"7526",0.02
"7528",0.02
"7529",0.01
"7534",0.01
"7547",0.02
"7555",0.27
"7556",0.28
"7557",0.07
"7558",0.05
"7559",0.29
"7560",0.31
"7562",0.29
"7563",0.28
"7564",0.05
"7565",0.05
"7566",0.38
"7567",0.39
"7569",0.18
"7570",0.31
"7571",0.19
"7572",0.24
"7574",0.52
"7575",0.53
"7576",0.08
"7577",0.08
"7578",0.1
"7579",0.11
"7590",0.02
"7591",0.02
"7612",0.18
"7645",0.04
"7647",0.11
"7648",0.01
"7661",0.11
"7662",0.02
"7664",0.01
"7668",0.05
"7673",0.01
"7674",0.02
"7688",0.08
"7689",0.08
"7691",0.02
"7692",0.02
"7700",0.02
"7701",1.21
"7702",1.21
"7703",0.14
"7705",0.05
"7706",0.29
"7707",0.13
"7708",0.24
"7710",0.07
"7711",0.31
"7729",0.03
"7749",1.06
"7750",1.06
"7777",0.01
"7787",0.01
"7788",0.01
"7798",0.28
"7799",0.19
"7800",1.86
"7801",1.16
"7802",1.13
"7803",1.3
"7804",1.3
"7805",0.87
"7806",0.87
"7807",1.36
"7808",0.95
"7809",0.46
"7810",0.89
"7813",0.09
"7817",0.03
"7819",0.28
"7820",0.53
"7825",0.03
"7826",0.11
"7832",0.13
"7833",0.13
"7834",0.12
"7835",1.1
"7836",1.1
"7838",0.06
"7840",0.44
"7841",0.18
"7845",1.35
"7846",1.44
"7847",0.23
"7848",0.65
"7851",0.19
"7852",0.63
"7853",0.45
"7854",0.65
"7856",1.1
"7857",0.61
"7858",0.54
"7860",0.45
"7861",0.33
"7868",0.82
"7869",0.14
"7870",0.21
"7872",0.09
"7875",0.14
"7876",0.19
"7882",0.18
"7884",0.41
"7894",0.16
"7895",1.07
"7896",2.58
"7897",0.39
"7898",1.32
"7899",1.1
"7900",0.44
"7901",0.35
"7902",0.34
"7909",0.04
"7910",0.04
"7949",0.01
"7950",0.01
"7971",0.01
"7981",0.27
"7985",0.13
"7986",0.13
"7987",0.06
"7988",0.06
"7989",0.01
"7991",0.34
"7992",0.34
"7993",0.26
"7994",0.25
"7996",0.03
"7998",0.01
"7999",0.01
"8000",0.05
"8002",1.45
"8005",0.06
"8007",0.08
"8008",0.08
"8012",0.03
"8015",0.19
"8016",0.19
"8018",0.15
"8019",0.15
"8020",0.07
"8021",0.07
"8045",0.42
"8046",0.17
"8052",0.01
"8059",0.15
"8063",0.42
"8065",2.05
"8067",0.01
"8068",2.9
"8069",0.91
"8070",0.04
"8083",0.27
"8084",0.27
"8085",2.36
"8086",1.48
"8087",0.07
"8091",0.25
"8092",0.25
"8095",0.02
"8098",0.56
"8111",0.08
"8120",0.24
"8122",0.31
"8123",0.31
"8130",0.08
"8131",0.02
"8132",0.02
"8144",0.14
"8173",0.59
"8174",0.59
"8175",0.25
"8193",0.02
"8200",0.64
"8201",0.64
"8202",0.53
"8203",0.53
"8204",0.21
"8205",0.21
"8207",0.51
"8208",0.44
"8210",0.44
"8211",0.26
"8212",0.05
"8213",0.41
"8214",0.19
"8215",0.16
"8216",0.35
"8233",0.3
"8237",0.07
"8238",0.03
"8239",0.03
"8277",0.19
"8278",0.19
"8292",0.01
"8301",0.02
"8311",0.64
"8312",0.11
"8325",0.02
"8326",0.04
"8327",0.13
"8329",0.06
"8352",0.02
"8353",0.02
"8354",0.44
"8355",0.08
"8356",0.08
"8361",0.01
"8363",0.15
"8364",0.15
"8382",0.02
"8385",0.02
"8390",0.01
"8391",0.01
"8393",0.02
"8394",0.02
"8415",0.13
"8416",0.13
"8420",0.03
"8421",0.22
"8422",0.1
"8435",0.05
"8439",0.05
"8444",0.06
"8458",0.47
"8463",0.24
"8464",0.15
"8465",2.27
"8467",0.76
"8476",0.07
"8480",0.19
"8483",0.01
"8484",0.01
"8486",0.04
"8487",0.08
"8488",0.08
"8489",0.12
"8490",0.08
"8491",0.11
"8520",0.02
"8545",0.05
"8546",0.05
"8547",0.06
"8548",0.09
"8549",0.04
"8555",0.2
"8556",0.2
"8557",0.12
"8558",0.42
"8559",0.42
"8560",0.66
"8561",0.66
"8563",0.05
"8564",0.05
"8565",0.38
"8566",0.38
"8567",0.67
"8568",0.67
"8569",0.4
"8570",0.4
"8571",0.39
"8572",0.39
"8573",0.3
"8574",0.3
"8575",0.49
"8576",0.49
"8578",0.06
"8579",0.64
"8581",0.44
"8582",0.44
"8583",0.2
"8584",0.2
"8585",0.76
"8586",0.76
"8589",0.2
"8590",0.2
"8591",0.19
"8595",0.11
"8596",0.11
"8597",0.05
"8598",0.05
"8599",0.02
"8600",0.02
"8626",0.54
"8629",0.87
"8630",0.6
"8639",0.02
"8640",0.18
"8647",0.15
"8648",0.15
"8649",0.03
"8650",0.22
"8651",0.22
"8652",0.01
"8654",0.19
"8655",0.19
"8661",0.07
"8670",0.09
"8674",0.02
"8675",0.02
"8680",0.06
"8681",0.06
"8682",0.17
"8683",0.17
"8686",0.01
"8727",0.01
"8731",0.61
"8732",0.61
"8733",0.04
"8734",0.04
"8742",0.08
"8745",0.19
"8749",0.14
"8756",0.09
"8757",0.09
"8758",0.1
"8759",0.11
"8765",1.13
"8766",1.74
"8767",1.31
"8768",0.12
"8769",0.2
"8770",0.05
"8773",0.65
"8774",0.33
"8784",0.02
"8785",0.02
"8786",0.2
"8787",0.11
"8791",0.04
"8792",0.08
"8793",0.11
"8794",0.03
"8801",0.06
"8816",0.87
"8817",0.49
"8818",0.69
"8820",0.34
"8821",0.43
"8822",0.43
"8823",0.42
"8824",0.42
"8837",0.83
"8838",0.83
"8839",0.18
"8840",0.18
"8846",0.03
"8856",0.02
"8858",0.13
"8859",0.07
"8872",0.16
"8873",0.16
"8875",0.01
"8876",0.03
"8877",0.07
"8878",0.07
"8879",0.04
"8880",0.13
"8881",0.03
"8882",0.05
"8883",0.05
"8884",0.08
"8885",0.03
"8886",0.03
"8887",0.02
"8888",0.02
"8889",0.02
"8911",0.02
"8912",0.01
"8930",0.01
"8942",0.2
"8944",0.17
"8945",0.21
"8949",0.15
"8954",0.06
"8955",0.06
"8957",0.5
"8961",0.83
"8962",0.13
"8964",0.24
"8965",0.13
"8966",0.24
"8968",0.13
"8969",0.12
"8975",0.03
"9008",2.99
"9009",0.3
"9016",0.01
"9034",0.01
"9035",0.01
"9036",0.2
"9053",0.19
"9054",0.3
"9055",0.14
"9056",0.14
"9059",0.09
"9066",0.14
"9067",0.33
"9068",0.09
"9075",0.15
"9077",0.37
"9078",0.51
"9088",0.1
"9089",0.03
"9090",0.01
"9091",0.01
"9092",0.09
"9093",0.09
"9094",0.02
"9095",0.02
"9117",0.02
"9118",0.03
"9127",0.03
"9134",0.31
"9135",0.31
"9143",0.01
"9147",0.03
"9149",0.01
"9150",0.01
"9159",0.17
"9162",0.02
"9163",0.04
"9169",0.04
"9171",0.17
"9172",0.17
"9173",0.06
"9174",0.06
"9177",0.04
"9178",0.03
"9182",0.02
"9185",0.01
"9200",0.55
"9201",0.55
"9211",0.03
"9212",0.01
"9220",0.03
"9221",0.01
"9222",0.01
"9223",0.11
"9224",0.11
"9226",0.07
"9227",0.05
"9233",0.01
"9236",0.03
"9242",0.3
"9243",0.03
"9244",0.62
"9255",1.92
"9265",0.02
"9270",0.01
"9272",0.03
"9273",0.03
"9276",0.15
"9277",0.01
"9284",0.03
"9285",0.43
"9292",0.07
"9293",0.07
"9298",0.03
"9299",0.03
"9301",0.27
"9302",0.29
"9304",0.58
"9305",0.37
"9309",0.19
"9310",0.09
"9313",0.16
"9321",0.04
"9322",0.02
"9325",0.04
"9326",0.04
"9333",0.09
"9334",0.1
"9335",0.11
"9338",0.01
"9341",0.01
"9345",0.02
"9346",0.04
"9347",0.02
"9348",0.02
"9349",0.03
"9350",0.01
"9353",0.03
"9354",0.03
"9355",0.02
"9362",0.26
"9363",0.03
"9369",0.13
"9370",0.13
"9374",0.36
"9375",0.09
"9376",0.25
"9377",0.02
"9378",0.01
"9382",2.46
"9384",0.19
"9385",0.02
"9388",0.23
"9390",0.25
"9391",0.01
"9392",0.01
"9394",0.07
"9395",0.07
"9396",0.15
"9397",0.15
"9398",0.08
"9400",0.12
"9401",0.12
"9404",0.04
"9405",0.04
"9409",0.08
"9410",0.08
"9421",0.02
"9427",0.66
"9428",0.66
"9435",0.02
"9436",0.02
"9437",0.02
"9447",0.01
"9450",0.04
"9451",0.04
"9452",0.53
"9454",0.1
"9466",0.1
"9467",0.1
"9469",0.02
"9470",0.02
"9478",0.09
"9479",0.09
"9488",0.02
"9495",0.02
"9496",0.1
"9498",0.01
"9507",0.12
"9508",0.12
"9510",0.18
"9537",0.03
"9538",0.03
"9541",0.16
"9542",0.16
"9561",0.15
"9562",0.16
"9565",0.11
"9577",0.11
"9579",0.08
"9580",0.09
"9581",0.12
"9582",0.05
"9583",0.04
"9595",0.06
"9608",0.02
"9609",0.02
"9610",0.01
"9612",0.24
"9628",0.09
"9629",0.09
"9630",0.25
"9631",0.25
"9632",0.03
"9633",0.06
"9634",0.13
"9679",0.6
"9680",0.59
"9682",0.28
"9691",0.08
"9694",0.13
"9695",0.19
"9698",0.78
"9699",0.01
"9700",0.36
"9702",0.47
"9703",0.3
"9704",0.21
"9705",0.08
"9706",0.18
"9711",0.05
"9714",0.09
"9719",0.44
"9722",0.25
"9725",1.26
"9726",0.95
"9727",0.95
"9731",1
"9737",0.41
"9755",0.04
"9756",0.02
"9763",1.94
"9764",0.8
"9765",0.04
"9766",0.03
"9767",0.03
"9768",0.03
"9769",0.01
"9771",0.03
"9772",0.04
"9773",0.1
"9775",0.1
"9790",0.86
"9791",3.27
"9792",8.49
"9793",1.77
"9794",29.02
"9796",0.95
"9809",0.01
"9810",0.03
"9811",0.02
"9815",0.23
"9816",0.27
"9817",0.12
"9818",0.33
"9819",0.27
"9823",0.95
"9824",0.62
"9825",2.09
"9826",2.08
"9842",0.87
"9843",0.23
"9854",0.09
"9855",0.09
"9856",0.05
"9857",0.05
"9869",0.01
"9881",0.2
"9882",0.17
"9884",0.95
"9885",0.95
"9886",0.51
"9888",0.34
"9889",0.34
"9890",0.14
"9891",0.14
"9892",0.09
"9893",0.02
"9894",0.02
"9895",0.08
"9896",0.08
"9897",1.68
"9898",1.68
"9899",0.05
"9900",0.05
"9901",0.14
"9902",0.14
"9903",0.04
"9911",0.03
"9913",0.08
"9914",0.07
"9915",0.01
"9916",0.01
"9917",0.21
"9918",0.21
"9919",0.04
"9920",0.04
"9921",0.06
"9922",0.06
"9924",0.05
"9925",0.05
"9927",0.47
"9928",0.21
"9929",0.21
"9930",0.25
"9931",0.06
"9933",0.23
"9934",0.1
"9935",0.02
"9936",0.08
"9938",0.03
"9939",0.11
"9940",0.05
"9941",0.16
"9950",0.02
"9951",0.02
"9955",0.15
"9956",1.27
"9958",0.02
"9959",0.04
"9960",0.04
"9964",0.07
"9965",0.07
"9966",0.35
"9967",0.35
"9972",0.01
"9973",0.02
"9975",0.09
"9976",0.05
"9980",1.28
"9986",0.12
"9987",0.12
"9990",0.08
"9991",0.08
"10002",0.02
"10014",0.02
"10029",0.03
"10033",0.09
"10034",0.07
"10035",0.11
"10036",0.22
"10037",0.07
"10038",0.04
"10039",0.02
"10040",0.4
"10041",0.4
"10042",0.18
"10043",0.22
"10044",0.21
"10054",0.1
"10055",0.1
"10060",0.48
"10061",0.48
"10064",0.15
"10078",0.42
"10079",0.42
"10080",0.44
"10081",0.44
"10082",0.83
"10083",0.83
"10084",0.45
"10085",0.45
"10087",0.74
"10088",0.74
"10089",0.23
"10090",0.23
"10091",0.22
"10092",0.22
"10093",0.05
"10094",0.05
"10097",2.38
"10098",2.38
"10099",0.41
"10100",0.41
"10101",0.26
"10102",0.26
"10103",0.56
"10104",0.56
"10105",0.95
"10106",0.95
"10107",0.18
"10115",0.67
"10117",0.33
"10118",0.06
"10120",0.66
"10121",0.66
"10122",0.01
"10147",0.02
"10150",0.07
"10151",0.02
"10164",0.01
"10177",0.14
"10179",0.12
"10180",0.11
"10183",0.07
"10184",0.07
"10185",0.27
"10186",0.05
"10187",0.02
"10188",0.24
"10190",0.03
"10191",0.03
"10192",0.31
"10193",0.05
"10194",0.29
"10195",0.03
"10196",0.05
"10197",0.03
"10198",0.04
"10199",0.09
"10200",0.19
"10201",3.67
"10202",0.02
"10203",0.12
"10204",0.03
"10205",0.04
"10206",0.03
"10207",0.27
"10208",0.23
"10209",0.41
"10210",0.69
"10211",0.03
"10212",0.04
"10213",0.04
"10214",0.17
"10215",0.28
"10216",0.18
"10217",1.56
"10218",0.13
"10219",0.15
"10220",0.05
"10221",0.71
"10222",0.03
"10223",0.01
"10224",0.04
"10225",0.03
"10226",0.05
"10227",0.06
"10228",0.03
"10229",0.09
"10230",0.09
"10231",0.01
"10232",0.04
"10233",0.05
"10234",1.94
"10235",0.8
"10236",0.17
