"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"4360","Karaoke Revolution Glee: Volume 3","X360",2011,"Misc","Konami",0.14,0,0,0.01,0.15
"4361","Karaoke Revolution Glee: Volume 3","X360",2011,"Misc","Konami Digital Entertainment",0.13,0,0,0.01,0.14
"4362","Karaoke Revolution J-Pop Best Vol 1","PS2",2003,"Misc","Konami",0,0,0,0,0
"4363","Karaoke Revolution J-Pop Best Vol 2","PS2",2003,"Misc","Konami",0,0,0,0,0
"4364","Karaoke Revolution J-Pop Best Vol 3","PS2",2003,"Misc","Konami",0,0,0,0,0
"4365","Karaoke Revolution J-Pop Best Vol 4","PS2",2003,"Misc","Konami",0,0,0,0,0
"4366","Karaoke Revolution J-Pop Best Vol 5","PS2",2003,"Misc","Konami",0,0,0,0,0
"4367","Karaoke Revolution J-Pop Best Vol 6","PS2",2003,"Misc","Konami",0,0,0,0,0
"4368","Karaoke Revolution J-Pop Best Vol 7","PS2",2003,"Misc","Konami",0,0,0,0,0
"4369","Karaoke Revolution J-Pop Best Vol 8","PS2",2003,"Misc","Konami",0,0,0,0,0
"4370","Karaoke Revolution J-Pop Best Vol 9","PS2",2004,"Misc","Konami",0,0,0,0,0
"4371","Karaoke Revolution Kazoku Idol Sengen","PS2",2004,"Misc","Konami",0,0,0,0,0
"4372","Karaoke Revolution Love & Ballad","PS2",2003,"Misc","Konami",0,0,0,0,0
"4373","Karaoke Revolution Night Selection 2003","PS2",2003,"Misc","Konami",0,0,0,0,0
"4374","Karaoke Revolution Party","GC",2005,"Misc","Konami",0.05,0.01,0,0,0.07
"4375","Karaoke Revolution Party","GC",2005,"Misc","Konami Digital Entertainment",0.05,0.01,0,0,0.07
"4376","Karaoke Revolution Party","PS2",2005,"Misc","Konami",0.15,0.12,0,0.04,0.3
"4377","Karaoke Revolution Party","PS2",2005,"Misc","Konami Digital Entertainment",0.15,0.12,0,0.04,0.3
"4378","Karaoke Revolution Party","XB",2005,"Misc","Konami",0.05,0.01,0,0,0.07
"4379","Karaoke Revolution Party","XB",2005,"Misc","Konami Digital Entertainment",0.05,0.01,0,0,0.07
"4380","Karaoke Revolution Presents American Idol","PS2",2007,"Misc","Konami",0,0,0,0,0
"4381","Karaoke Revolution Presents American Idol Encore","PS2",2008,"Misc","Konami",0.19,0.15,0,0.05,0.39
"4382","Karaoke Revolution Presents American Idol Encore","PS2",2008,"Misc","Konami Digital Entertainment",0.19,0.15,0,0.05,0.39
"4383","Karaoke Revolution Presents American Idol Encore","PS3",2008,"Misc","Konami",0.08,0,0,0.01,0.09
"4384","Karaoke Revolution Presents American Idol Encore","PS3",2008,"Misc","Konami Digital Entertainment",0.08,0,0,0.01,0.09
"4385","Karaoke Revolution Presents American Idol Encore","Wii",2008,"Misc","Konami",0.42,0,0,0.03,0.45
"4386","Karaoke Revolution Presents American Idol Encore","Wii",2008,"Misc","Konami Digital Entertainment",0.42,0,0,0.03,0.45
"4387","Karaoke Revolution Presents American Idol Encore","X360",2008,"Misc","Konami",0.1,0,0,0.01,0.11
"4388","Karaoke Revolution Presents American Idol Encore","X360",2008,"Misc","Konami Digital Entertainment",0.1,0,0,0.01,0.11
"4389","Karaoke Revolution Presents American Idol Encore 2","PS3",2008,"Misc","Konami",0.11,0,0,0.01,0.12
"4390","Karaoke Revolution Presents American Idol Encore 2","PS3",2008,"Misc","Konami Digital Entertainment",0.11,0,0,0.01,0.11
"4391","Karaoke Revolution Presents American Idol Encore 2","Wii",2008,"Misc","Konami",0.3,0,0,0.02,0.32
"4392","Karaoke Revolution Presents American Idol Encore 2","Wii",2008,"Misc","Konami Digital Entertainment",0.3,0,0,0.02,0.33
"4393","Karaoke Revolution Presents American Idol Encore 2","X360",2008,"Misc","Konami",0.08,0,0,0.01,0.09
"4394","Karaoke Revolution Presents American Idol Encore 2","X360",2008,"Misc","Konami Digital Entertainment",0.08,0,0,0.01,0.09
"4395","Karaoke Revolution Snow & Party","PS2",2003,"Misc","Konami",0,0,0,0,0
"4396","Karaoke Revolution Volume 2","PS2",2004,"Misc","Konami",0.11,0.09,0,0.03,0.23
"4397","Karaoke Revolution Volume 2","PS2",2004,"Misc","Konami Digital Entertainment",0.11,0.09,0,0.03,0.23
"4398","Karaoke Revolution Volume 3","PS2",2004,"Misc","Konami",0.16,0.12,0,0.04,0.32
"4399","Karaoke Revolution Volume 3","PS2",2004,"Misc","Konami Digital Entertainment",0.16,0.12,0,0.04,0.32
"4400","Karaoke Revolution: Kissing Selection","PS2",2004,"Misc","Konami",0,0,0,0,0
"4401","Karous: The Beast of Re:Eden","3DS",2014,"Misc","Unknown",0,0,0,0,0
"4402","Katamuku + Action: Katamuction","DSiW",2009,"Misc","HI Games & Publishing",0,0,0,0,0
"4403","Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku","DS",2008,"Misc","Takara Tomy",0,0,0.05,0,0.05
"4404","Katen no Hana","PSP",2013,"Misc","Tecmo Koei",0,0,0.02,0,0.02
"4405","Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2","PSP",2006,"Misc","Sega",0,0,0.09,0,0.09
"4406","Kazoku Keikaku: Re:Tsumugu Ito","PS3",2013,"Misc","CyberFront",0,0,0,0,0
"4407","KAZooK","PSN",2008,"Misc","Empire Interactive",0,0,0,0,0
"4408","Keitai Ou-sama Game @ Sex Sesshoku no In Hen","PC",2011,"Misc","Unknown",0,0,0,0,0
"4409","Kemonomix","DSiW",2010,"Misc","Unknown",0,0,0,0,0
"4410","Ken to Mah? to Gakuenmono. 3","PS3",2010,"Misc","Acquire",0,0,0,0,0
"4411","Ken to Mah? to Gakuenmono. 3","PSP",2010,"Misc","Acquire",0,0,0,0,0
"4412","Kenkou Ouen Recipe 1000: DS Kondate Zenshuu","DS",2006,"Misc","Nintendo",0,0,0.52,0,0.52
"4413","Kentei TV! Wii","WW",2009,"Misc","Kosaido",0,0,0,0,0
"4414","Kentucky Route Zero","OSX",2013,"Misc","Unknown",0,0,0,0,0
"4415","Kentucky Route Zero","PC",2013,"Misc","Unknown",0,0,0,0,0
"4416","Kerbal Space Program","Linux",2015,"Misc","Unknown",0,0,0,0,0
"4417","Kerbal Space Program","OSX",2015,"Misc","Unknown",0,0,0,0,0
"4418","Kerbal Space Program","PC",2015,"Misc","Unknown",0,0,0,0,0
"4419","Kero Kero Keroppi to Origami no Tabibito","3DO",1995,"Misc","Mizuki",0,0,0,0,0
"4420","Kersploosh!","3DS",2013,"Misc","Nintendo",0,0,0,0,0
"4421","Kick-Ass 2","PC",2014,"Misc","Badland Studio",0,0,0,0,0
"4422","Kick-Ass 2","PS3",2014,"Misc","Badland Studio",0,0,0,0,0
"4423","Kick-Ass 2","X360",2014,"Misc","Badland Studio",0,0,0,0,0
"4424","KickBeat","PS3",2013,"Misc","Zen Studios",0,0,0,0,0
"4425","KickBeat","PS4",2015,"Misc","Zen Studios",0,0,0,0,0
"4426","KickBeat","PSV",2014,"Misc","Zen Studios",0,0,0,0,0
"4427","KickBeat","WiiU",2014,"Misc","Zen Studios",0,0,0,0,0
"4428","KickBeat","XOne",2015,"Misc","Zen Studios",0,0,0,0,0
"4429","Kid Pix","PC",1991,"Misc","Broderbund",0,0,0,0,0
"4430","Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!","DS",2005,"Misc","Bandai",0,0,0.04,0,0.04
"4431","Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!","DS",2005,"Misc","Namco Bandai Games",0,0,0.04,0,0.04
"4432","Kidou Gekidan Haro Ichiza: Gundam Mahjong + Z: Sara ni Deki Ruyouni Nattana!","DS",2007,"Misc","Namco Bandai",0,0,0,0,0
"4433","Kidou Senkan Nadesico: Ruriruri Mahjong","GB",1999,"Misc","King Records",0,0,0,0,0
"4434","Kids Learn Math: A+ Edition","DS",2011,"Misc","Unknown",0.14,0,0,0.01,0.15
"4435","Kids Learn Music A+ Edition","DS",2011,"Misc","Unknown",0.05,0,0,0,0.05
"4436","Kids Pack: Open Season / Surf's Up","PSP",2009,"Misc","Ubisoft",0,0,0,0,0
"4437","Kids Station: Babapapa","PS",2001,"Misc","Sunsoft",0,0,0,0,0
"4438","Kids Station: Bishoujo Senshi Sailor Moon","PS",2001,"Misc","Bandai",0,0,0,0,0
"4439","Kids Station: Bokurato Asobou! Ultraman TV","PS",2000,"Misc","Bandai",0,0,0,0,0
"4440","Kids Station: Crayon Shin-Chan","PS",2001,"Misc","Bandai",0,0,0,0,0
"4441","Kids Station: Digimon Park","PS",2001,"Misc","Bandai",0,0,0,0,0
"4442","Kids Station: Doki Doki â˜…Norimono Daibouken","PS",2001,"Misc","Sunsoft",0,0,0,0,0
"4443","Kids Station: Kamen Rider Heroes","PS",2002,"Misc","Bandai",0,0,0,0,0
"4444","Kids Station: Ultraman Cosmos","PS",2001,"Misc","Bandai",0,0,0,0,0
"4445","Kidz Bop Dance Party! The Video Game","Wii",2010,"Misc","D3 Publisher",0.2,0,0,0.02,0.22
"4446","Kidz Bop Dance Party! The Video Game","Wii",2010,"Misc","D3Publisher",0.21,0,0,0.01,0.22
"4447","Kikansha Thomas DS 2: Asonde Manabu DS Youchien","DS",2008,"Misc","Rocket Company",0,0,0,0,0
"4448","Kikansha Thomas: Kokugo Sansuu Eigo","DS",2007,"Misc","Rocket Company",0,0,0,0,0
"4449","Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore","DS",2008,"Misc","Benesse",0,0,0.01,0,0.01
"4450","Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training","DS",2007,"Misc","Benesse",0,0,0.1,0,0.1
"4451","Kill Fun Yeah","Linux",2014,"Misc","Unknown",0,0,0,0,0
"4452","Kill Fun Yeah","OSX",2014,"Misc","Unknown",0,0,0,0,0
"4453","Kill Fun Yeah","PC",2014,"Misc","Unknown",0,0,0,0,0
"4454","Killer 3D Pool","GBA",2005,"Misc","Destination Software, Inc",0.01,0,0,0,0.01
"4455","Killzone: Mercenary","PSV",2013,"Misc","Sony Computer Entertainment America",0.2,0.47,0.04,0.2,0.92
"4456","Kim Kardashian: Hollywood","And",2014,"Misc","Glu Mobile Inc.",0,0,0,0,0
"4457","Kimi wo Aogi Otome wa Hime ni","PC",2011,"Misc","Peas Soft",0,0,0,0,0
"4458","Kimi wo Aogi Otome wa Hime ni","PSV",2016,"Misc","Entergram",0,0,0,0,0
"4459","Kimikare: New Semester","PSP",2012,"Misc","Idea Factory",0,0,0.02,0,0.02
"4460","Kindan no Byoutou","C64",1991,"Misc","Mirrorsoft",0,0,0,0,0
"4461","Kindan no Byoutou","PC",2011,"Misc","Unknown",0,0,0,0,0
"4462","Kinect Adventures!","X360",2010,"Misc","Microsoft Game Studios",14.97,4.94,0.24,1.67,21.82
"4463","Kinect Nat Geo TV","X360",2012,"Misc","Microsoft Studios",0,0,0,0,0
"4464","Kinect Sesame Street TV","X360",2012,"Misc","Microsoft Studios",0,0,0,0,0
"4465","Kinect Sports: Ultimate Collection","X360",2012,"Misc","Microsoft Studios",0,0,0,0,0
"4466","Kinect: Disneyland Adventures","X360",2011,"Misc","Microsoft Game Studios",1.73,0.46,0.02,0.18,2.38
"4467","Kinectimals: Now with Bears!","X360",2011,"Misc","Microsoft Game Studios",0.27,0.06,0,0.03,0.36
"4468","Kinectimals: Now with Bears!","XBL",2011,"Misc","Microsoft Studios",0,0,0,0,0
"4469","Kinetic Void","PC",2014,"Misc","Badland Studio",0,0,0,0,0
"4470","King James Bible","GB",1994,"Misc","Wisdom Tree",0,0,0,0,0
"4471","King of Casino","PCE",1990,"Misc","NEC",0,0,0,0,0
"4472","King's Bounty","Amig",1991,"Misc","New World Computing",0,0,0,0,0
"4473","King's Bounty","ApII",1990,"Misc","New World Computing",0,0,0,0,0
"4474","King's Bounty","C64",1990,"Misc","New World Computing",0,0,0,0,0
"4475","King's Bounty","GEN",1991,"Misc","Electronic Arts",0,0,0,0,0
"4476","King's Bounty","MSD",1990,"Misc","New World Computing",0,0,0,0,0
"4477","King's Cup","XBL",2011,"Misc","Microsoft",0,0,0,0,0
"4478","King's Table: Legend of Ragnarok","PC",1993,"Misc","GameTek",0,0,0,0,0
"4479","Kingdom Come: Deliverance","OSX",2016,"Misc","Warhorse Studios",0,0,0,0,0
"4480","Kingdom Conquest II","And",2013,"Misc","Sega",0,0,0,0,0
"4481","Kingdom Elemental","PC",2008,"Misc","Chronic Logic",0,0,0,0,0
"4482","Kingdom Hearts HD I.5 ReMIX","PS3",2013,"Misc","Square Enix",0,0,0,0,0
"4483","Kingdom Rush","And",2013,"Misc","Ironhide Game Studio",0,0,0,0,0
"4484","Kingdom Rush Frontiers","And",2013,"Misc","Ironhide Game Studio",0,0,0,0,0
"4485","Kingdom Three Musketeers","PSV",2014,"Misc","Unknown",0,0,0,0,0
"4486","Kingdom Under Fire II","PS4",2015,"Misc","Unknown",0,0,0,0,0
"4487","KingdomConquest","And",2010,"Misc","Sega",0,0,0,0,0
"4488","Kingdoms of Camelot: Battle for the North","And",2012,"Misc","Kabam",0,0,0,0,0
"4489","Kingyo Chuuihou! Tobidase! Game Gakuen","SNES",1994,"Misc","Jaleco",0,0,0,0,0
"4490","Kiratto Kaiketsu! 64 Tanteidan","N64",1998,"Misc","Imagineer",0,0,0,0,0
"4491","Kirby & the Amazing Mirror","WiiU",2014,"Misc","Nintendo",0,0,0,0,0
"4492","Kirby Super Star","WiiU",2013,"Misc","Nintendo",0,0,0,0,0
"4493","Kirby's Dream Course","WiiU",2013,"Misc","Nintendo",0,0,0,0,0
"4494","Kirby's Dream Land 3","WiiU",2013,"Misc","Nintendo",0,0,0,0,0
"4495","Kirby's Pinball Land","GB",1992,"Misc","Nintendo",0.87,0.17,1.1,0.05,2.19
"4496","Kirby's Pinball Land","GB",1993,"Misc","Nintendo",0,0,0,0,0
"4497","Kirei Zukin Seikatsu","DS",2010,"Misc","Columbia Music Entertainment",0,0,0,0,0
"4498","Kirei Zukin Seikatsu 2","DS",2011,"Misc","Columbia Music Entertainment",0,0,0,0,0
