"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"140","Darksiders: Warmastered Edition","PS4",2016,"Action-Adventure","THQ Nordic",0.07,0.02,0,0.02,0.11
"141","Darksiders: Warmastered Edition","WiiU",2017,"Action-Adventure","THQ Nordic",0.01,0.01,0,0,0.03
"142","Darksiders: Warmastered Edition","XOne",2016,"Action-Adventure","THQ Nordic",0.04,0,0,0,0.04
"143","Days Gone","PS4",2019,"Action-Adventure","Sony Interactive Entertainment",0,0,0,0,0
"144","Dead Realm","PC",2018,"Action-Adventure","Unknown",0,0,0,0,0
"145","Dead Rising 4","PC",2016,"Action-Adventure","Capcom",0,0,0,0,0
"146","Dead Rising 4","XOne",2016,"Action-Adventure","Microsoft Studios",0,0,0,0,0
"147","Dead Rising 4: Frank's Big Package","PS4",2017,"Action-Adventure","Capcom",0.08,0.05,0,0.03,0.16
"148","Deadlight","PC",2012,"Action-Adventure","Microsoft Studios",0,0,0,0,0
"149","Deadlight","X360",2012,"Action-Adventure","Microsoft Studios",0,0,0,0,0
"150","Deadlight: Director's Cut","PC",2016,"Action-Adventure","Deep Silver",0,0,0,0,0
"151","Deadlight: Director's Cut","PS4",2016,"Action-Adventure","Deep Silver",0,0,0,0,0
"152","Deadlight: Director's Cut","XOne",2016,"Action-Adventure","Deep Silver",0,0,0,0,0
"153","Deadly Premonition: The Director's Cut","PC",2009,"Action-Adventure","Unknown",0,0,0,0,0
"154","Deathtrap Dungeon","PC",NA,"Action-Adventure","Unknown",0,0,0,0,0
"155","Destroy All Humans!","PS4",2016,"Action-Adventure","THQ Nordic",0,0,0,0,0
"156","Disaster Report 4 Plus: Summer Memories","PS4",2018,"Action-Adventure","Granzella",0,0,0.05,0,0.05
"157","Disney Infinity","3DS",2013,"Action-Adventure","Disney Interactive Studios",0.22,0.11,0,0.03,0.35
"158","Disney Infinity","WiiU",2013,"Action-Adventure","Disney Interactive Studios",0.37,0.24,0,0.06,0.67
