"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3103","Thrillville: Off the Rails","Wii",2007,"Strategy","LucasArts",0.39,0.02,0,0.03,0.45
"3104","Thrillville: Off the Rails","X360",2007,"Strategy","LucasArts",0.13,0.02,0,0.01,0.16
"3105","Tides of War","PC",1999,"Strategy","GT Interactive",0,0,0,0,0
"3106","Tiestru","PC",2014,"Strategy","Unknown",0,0,0,0,0
"3107","Time of Defiance","PC",2004,"Strategy","Strategy First",0,0,0,0,0
"3108","Time of Fury","PC",2011,"Strategy","Slitherine Software",0,0,0,0,0
"3109","Tin Soldiers: Julius Caesar","PC",2005,"Strategy","Matrix Games",0,0,0,0,0
"3110","TINY METAL","NS",2017,"Strategy","Unties",0,0,0,0,0
"3111","Tiny Token Empires","PC",2011,"Strategy","THQ",0,0,0,0,0
"3112","Tiny Token Empires","PSN",NA,"Strategy","Unknown",0,0,0,0,0
"3113","To End All Wars","PC",2014,"Strategy","Slitherine",0,0,0,0,0
"3114","Tokyo Bus Annai: Bijin Bug Guide Tenjou Pack","DC",2000,"Strategy","Fortyfive",0,0,0,0,0
"3115","Tokyo Bus Guide","DC",1999,"Strategy","Fortyfive",0,0,0,0,0
"3116","Tokyo Jungle Mobile","And",2013,"Strategy","Sony Computer Entertainment",0,0,0,0,0
"3117","Tokyo Jungle Mobile","iOS",2013,"Strategy","Sony Computer Entertainment",0,0,0,0,0
"3118","Tokyo Jungle Mobile","PSV",2013,"Strategy","Sony Computer Entertainment",0,0,0,0,0
"3119","Tokyo Tattoo Girls","PSV",2017,"Strategy","NIS America",0.01,0,0,0,0.02
"3120","Tom Clancy's EndWar","DS",2008,"Strategy","Ubisoft",0.08,0.01,0,0.01,0.09
"3121","Tom Clancy's EndWar","PC",2009,"Strategy","Ubisoft",0,0.02,0,0,0.02
"3122","Tom Clancy's EndWar","PS3",2008,"Strategy","Ubisoft",0.33,0.22,0.01,0.11,0.67
"3123","Tom Clancy's EndWar","PSN",2009,"Strategy","Ubisoft",0,0,0,0,0
"3124","Tom Clancy's EndWar","PSP",2008,"Strategy","Ubisoft",0.1,0.01,0,0.01,0.12
"3125","Tom Clancy's EndWar","X360",2008,"Strategy","Ubisoft",0.58,0.24,0.01,0.09,0.91
"3126","Tom Clancy's EndWar","XBL",2010,"Strategy","Ubisoft",0,0,0,0,0
"3127","Tom Clancy's Ghost Recon: Shadow Wars","3DS",2011,"Strategy","Ubisoft",0.22,0.1,0,0.03,0.34
"3128","Tonka Construction Site","GB",2002,"Strategy","TDK Mediactive",0,0,0,0,0
"3129","Tooth and Tail","PC",2017,"Strategy","Pocketwatch Games",0,0,0,0,0
"3130","Tooth and Tail","PS4",2017,"Strategy","Pocketwatch Games",0,0,0,0,0
"3131","Top Breeder","PC",2000,"Strategy","Angie",0,0,0,0,0
"3132","Top Trumps: Horror & Predators","DS",2007,"Strategy","Ubisoft",0,0,0,0,0
"3133","Total Annihilation","PC",1997,"Strategy","GT Interactive",0,0,0,0,0
"3134","Total Annihilation: Battle Tactics","PC",1998,"Strategy","GT Interactive",0,0,0,0,0
"3135","Total Annihilation: Kingdoms","PC",1999,"Strategy","GT Interactive",0,0,0,0,0
"3136","Total Annihilation: Kingdoms - The Iron Plague","PC",2000,"Strategy","GT Interactive",0,0,0,0,0
"3137","Total Annihilation: The Core Contingency","PC",1998,"Strategy","GT Interactive",0,0,0,0,0
"3138","Total Annihilation/Battle Tactics/The Core Contingency","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3139","Total War Attila: Tyrants & Kings","PC",2016,"Strategy","Koch Media",0,0.02,0,0,0.02
"3140","Total War Collection","PC",2012,"Strategy","Sega",0,0.01,0,0,0.01
"3141","Total War Saga: Thrones of Britannia","PC",2018,"Strategy","Sega",0,0,0,0,0
"3142","Total War: Anthology","PC",2009,"Strategy","Sega",0,0,0,0,0
"3143","Total War: Attila","Linux",2016,"Strategy","Sega",0,0,0,0,0
"3144","Total War: Attila","OSX",2016,"Strategy","Sega",0,0,0,0,0
"3145","Total War: Attila","PC",2015,"Strategy","Sega",0.11,0.14,0,0.02,0.26
"3146","Total War: Battle Pack","PC",2010,"Strategy","Sega",0,0,0,0,0
"3147","Total War: Eras","PC",2006,"Strategy","Sega",0,0,0,0,0
"3148","Total War: Rome II","OSX",2014,"Strategy","Sega",0,0,0,0,0
"3149","Total War: Rome II","PC",2013,"Strategy","Sega",0.12,0.53,0,0.11,0.76
"3150","Total War: Shogun 2 - Fall of the Samurai","PC",2012,"Strategy","Sega",0.07,0.1,0,0.03,0.2
"3151","Total War: Three Kingdoms","PC",2019,"Strategy","Sega",0,0,0,0,0
"3152","Total War: WARHAMMER","OSX",2016,"Strategy","Sega",0,0,0,0,0
"3153","Total War: WARHAMMER","PC",2016,"Strategy","Sega",0,0.1,0,0.01,0.1
"3154","Total War: Warhammer II","PC",2017,"Strategy","Sega",0,0,0,0,0
"3155","Totsugeki! Pappara Tai","GB",2000,"Strategy","J-Wing",0,0,0,0,0
"3156","Tower Revolution","XBL",2008,"Strategy","Microsoft",0,0,0,0,0
"3157","Tower Wars","PC",2013,"Strategy","Unknown",0,0,0,0,0
"3158","Town of Salem","PC",1996,"Strategy","Unknown",0,0,0,0,0
"3159","Toy Soldiers","PC",2002,"Strategy","Unknown",0,0,0,0,0
"3160","Toy Soldiers","XBL",2010,"Strategy","Microsoft",0,0,0,0,0
"3161","Toy Soldiers: Cold War","XBL",2011,"Strategy","Microsoft",0,0,0,0,0
"3162","Toy Soldiers: Invasion!","XBL",2010,"Strategy","Microsoft",0,0,0,0,0
"3163","Toy Soldiers: The Kaiser's Battle","XBL",2010,"Strategy","Microsoft",0,0,0,0,0
"3164","Trade & Battle: Card Hero","GB",2000,"Strategy","Nintendo",0,0,0.2,0,0.2
"3165","Trade Empires","PC",2001,"Strategy","Eidos Interactive",0,0,0,0,0
"3166","Trailer Park Tycoon","PC",2002,"Strategy","Jaleco",0,0,0,0,0
"3167","Trains and Trucks Tycoon","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3168","Trajectory","XBL",2009,"Strategy","Microsoft",0,0,0,0,0
"3169","Transformer: Rise of the Dark Spark","3DS",2014,"Strategy","Activision",0.05,0.02,0,0.01,0.07
"3170","Transport Tycoon","PS",1997,"Strategy","Ocean",0,0,0,0,0
"3171","Transport Tycoon","SAT",1997,"Strategy","Imagineer",0,0,0,0,0
"3172","Transport Tycoon 3D","PS",1996,"Strategy","Unbalance",0,0,0,0,0
"3173","Transport Tycoon Deluxe","PC",1995,"Strategy","Microprose",0,0,0,0,0
"3174","Trap Gunner: Countdown to Oblivion","PS",1998,"Strategy","Atlus",0.02,0.01,0,0,0.03
"3175","Trap Gunner: Countdown to Oblivion","PS",1998,"Strategy","Konami Digital Entertainment",0.02,0.01,0,0,0.03
"3176","Trapped Dead","PC",2011,"Strategy","Iceberg Interactive",0,0.02,0,0,0.02
"3177","Trapped Dead","PC",2011,"Strategy","Meridian4",0,0.02,0,0,0.02
"3178","Trenches Generals","WW",2011,"Strategy","Unknown",0,0,0,0,0
"3179","Trevor Chan's Capitalism 2","PC",2002,"Strategy","Ubisoft",0,0,0,0,0
"3180","Tribal Trouble","PC",2005,"Strategy","Oddmobb",0,0,0,0,0
"3181","Tribal Trouble 2","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3182","Tribal Wars","PC",2003,"Strategy","Unknown",0,0,0,0,0
"3183","Tricky Towers","PC",2014,"Strategy","Unknown",0,0,0,0,0
"3184","Trolls vs Vikings","PC",2015,"Strategy","Unknown",0,0,0,0,0
"3185","Tropico","PC",2001,"Strategy","Gathering of Developers",0,0,0,0,0
"3186","Tropico 3","PC",2009,"Strategy","Kalypso",0,0.04,0,0.01,0.04
"3187","Tropico 3","PC",2009,"Strategy","Kalypso Media",0,0.04,0,0.01,0.05
"3188","Tropico 3","X360",2009,"Strategy","Kalypso Media",0.15,0.02,0.03,0.02,0.22
"3189","Tropico 3","X360",2010,"Strategy","Kalypso",0.15,0.02,0.03,0.01,0.22
"3190","Tropico 3: Absolute Power","PC",2010,"Strategy","Kalypso",0,0,0,0,0
"3191","Tropico 3: Gold Edition","PC",2010,"Strategy","Kalypso",0,0.01,0,0,0.01
"3192","Tropico 3: Gold Edition","PC",2010,"Strategy","Kalypso Media",0,0.01,0,0,0.01
"3193","Tropico 4","PC",2011,"Strategy","Kalypso",0.1,0.13,0,0.03,0.26
"3194","Tropico 4","PC",2011,"Strategy","Kalypso Media",0.1,0.13,0,0.04,0.27
"3195","Tropico 4","X360",2011,"Strategy","Kalypso",0.2,0.12,0,0.03,0.35
"3196","Tropico 4","X360",NA,"Strategy","Kalypso Media",0.2,0.13,0,0.03,0.36
"3197","Tropico 4: Modern Times","PC",2012,"Strategy","Kalypso Media",0,0.02,0,0,0.02
"3198","Tropico Reloaded","PC",2009,"Strategy","Kalypso",0,0.02,0,0,0.02
"3199","Tropico Reloaded","PC",2009,"Strategy","Kalypso Media",0,0.02,0,0,0.02
"3200","Tropico: Paradise Island","PC",2002,"Strategy","Take-Two Interactive",0,0,0,0,0
"3201","Truckers Tycoon","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3202","Two Thrones","PC",2004,"Strategy","Strategy First",0,0,0,0,0
"3203","Two Worlds II Castle Defense","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3204","Tycoon City: New York","PC",2006,"Strategy","Atari",0,0.02,0,0,0.02
"3205","Tycoon Collection","PC",2005,"Strategy","Activision",0,0,0,0,0
"3206","Tycoon Deluxe Edition","PC",2006,"Strategy","Atari",0,0,0,0,0
"3207","Tyrants: Fight Through Time","GEN",1992,"Strategy","Virgin Interactive",0,0,0,0,0
"3208","Tzar: Burden of the Crown","PC",2000,"Strategy","TalonSoft",0,0,0,0,0
"3209","Uchuu no Stellvia Advance","GBA",2004,"Strategy","King Records",0,0,0,0,0
"3210","Uchuu Senkan Yamato","GB",1992,"Strategy","Bec",0,0,0,0,0
"3211","Uchuu Senkan Yamato","PCE",1992,"Strategy","Human Entertainment",0,0,0,0,0
"3212","Uchuu Senkan Yamato","WS",2001,"Strategy","Bandai",0,0,0,0,0
"3213","Uchuu Senkan Yamato: Ankoku Seidan Teikoku no Gyakushuu","PS2",2005,"Strategy","Bandai",0,0,0,0,0
"3214","Uchuu Senkan Yamato: Iscandar he no Tsuioku","PS2",2004,"Strategy","Bandai",0,0,0,0,0
"3215","UFO: Afterlight","PC",2007,"Strategy","TopWare",0,0,0,0,0
"3216","UFO: Aftermath","PC",2003,"Strategy","Unknown",0,0,0,0,0
"3217","UFO: Aftershock","PC",2005,"Strategy","Unknown",0,0,0,0,0
"3218","UFO: Extraterrestrials","PC",2007,"Strategy","Tri Synergy",0,0.01,0,0,0.01
"3219","UFO: Trilogy","PC",2007,"Strategy","Unknown",0,0.02,0,0,0.02
"3220","Ultimate Brain Games","DS",NA,"Strategy","Unknown",0,0,0,0,0
"3221","Ultimate Card Games DS","DS",2008,"Strategy","Telegames",0.08,0,0,0.01,0.08
"3222","Ultimate General: Civil War","PC",2007,"Strategy","Unknown",0,0,0,0,0
"3223","Ultimate General: Gettysburg","PC",2014,"Strategy","Game-Labs",0,0,0,0,0
"3224","Ultimate Tycoon Collection","PC",2004,"Strategy","Global Star Software",0,0,0,0,0
