"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"2918","Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki","SNES",1996,"Puzzle","Compile",0,0,0.02,0,0.02
"2919","Super Nazo Puyo: Ruruu no Ruu","SNES",1995,"Puzzle","Banpresto",0,0,0.27,0,0.27
"2920","Super Puyo Puyo","SNES",1993,"Puzzle","Banpresto",0,0,1.69,0.01,1.7
"2921","Super Puyo Puyo 2","SNES",1995,"Puzzle","Compile",0,0,0.47,0,0.47
"2922","Super Puyo Puyo 2 Remix","SNES",1996,"Puzzle","Compile",0,0,0,0,0
"2923","Super Puzzle Fighter II","GBA",2003,"Puzzle","Capcom",0.06,0.02,0,0,0.09
"2924","Super Puzzle Fighter II","GBA",NA,"Puzzle","Capcom",0.06,0.02,0,0,0.09
"2925","Super Puzzle Fighter II Turbo","PC",1998,"Puzzle","Capcom",0,0,0,0,0
"2926","Super Puzzle Fighter II Turbo","PS",1996,"Puzzle","Capcom",0.08,0.05,0,0.01,0.14
"2927","Super Puzzle Fighter II Turbo","PS",1996,"Puzzle","Virgin Interactive",0.08,0.05,0,0.01,0.14
"2928","Super Puzzle Fighter II Turbo","SAT",1997,"Puzzle","Capcom",0,0,0,0,0
"2929","Super Puzzle Fighter II Turbo HD Remix","PC",2007,"Puzzle","Unknown",0,0,0,0,0
"2930","Super Puzzle Fighter II Turbo HD Remix","PSN",2007,"Puzzle","Capcom",0,0,0,0,0
"2931","Super Puzzle Fighter II Turbo HD Remix","XBL",2007,"Puzzle","Capcom",0,0,0,0,0
"2932","Super Puzzle Fighter II X for Matching Service","DC",2001,"Puzzle","Capcom",0,0,0,0,0
"2933","Super Rub a Dub","PSN",2007,"Puzzle","Sony Computer Entertainment",0,0,0,0,0
"2934","Super Scribblenauts","DS",2010,"Puzzle","Warner Bros. Interactive",1.06,0.3,0,0.11,1.47
"2935","Super Scribblenauts","DS",2010,"Puzzle","Warner Bros. Interactive Entertainment",1.08,0.31,0,0.11,1.5
"2936","Super Stacker","PSN",2010,"Puzzle","inXile Entertainment",0,0,0,0,0
"2937","Super Swap!","DSiW",2010,"Puzzle","Teyon Entertainment",0,0,0,0,0
"2938","Super Tetris 2 + Bombliss","SNES",1992,"Puzzle","Bullet Proof Software",0,0,0,0,0
"2939","Super Tetris 2 + Bombliss: Gentei Han","SNES",1994,"Puzzle","Bullet Proof Software",0,0,0,0,0
"2940","Super Tetris 3","SNES",1994,"Puzzle","Bullet Proof Software",0,0,0,0,0
"2941","Super Xblox 360!","XBL",2009,"Puzzle","Microsoft",0,0,0,0,0
