"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"1931","Oh...Sir! The Insult Simulator","XOne",2017,"Simulation","Vile Monarch",0,0,0,0,0
"1932","Oil Platform Simulator","PC",2011,"Simulation","Excalibur Publishing Limited",0,0,0,0,0
"1933","Omerta - City of Gangsters","PC",2002,"Simulation","Unknown",0,0,0,0,0
"1934","Ooblets","PC",2018,"Simulation","Double Fine Presents",0,0,0,0,0
"1935","Operation Air Assault","PS2",2005,"Simulation","Midas Interactive Entertainment",0,0,0,0,0
"1936","Operation Air Assault 2","PC",2005,"Simulation","Unknown",0,0,0,0,0
"1937","Operation Mania","PC",2008,"Simulation","Electronic Arts",0,0,0,0,0
"1938","Orchard","PC",2009,"Simulation","Majesco",0,0,0,0,0
"1939","Order!!","WW",2009,"Simulation","Poisoft",0,0,0,0,0
"1940","Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD","PS3",2013,"Simulation","Namco Bandai Games",0,0,0.04,0,0.04
"1941","Oshaberi Inco Club","GBA",2002,"Simulation","Alpha Unit",0,0,0,0,0
"1942","Oshaberi Oumu","DS",2009,"Simulation","Starfish",0,0,0,0,0
"1943","Oshare Princess DS: Oshare ni Koi Shite 2","DS",2008,"Simulation","Culture Brain",0,0,0,0,0
"1944","Oshare Princess DS: Oshare ni Koishite!","DS",2006,"Simulation","Culture Brain",0,0,0,0,0
"1945","Our House Party!","Wii",2009,"Simulation","Majesco",0.13,0,0,0.01,0.14
"1946","Our House Party!","Wii",NA,"Simulation","Unknown",0.13,0,0,0.01,0.14
"1947","Out of the Park Baseball 16","Linux",2015,"Simulation","Out of the Park Developments",0,0,0,0,0
"1948","Out of the Park Baseball 16","OSX",2015,"Simulation","Out of the Park Developments",0,0,0,0,0
"1949","Out of the Park Baseball 16","PC",2015,"Simulation","Out of the Park Developments",0,0,0,0,0
"1950","Outback Pet Rescue 3D","3DS",2014,"Simulation","Silver Fox Media",0,0,0,0,0
"1951","Over G Fighters","X360",2006,"Simulation","Ubisoft",0.19,0.01,0,0.02,0.22
"1952","Overcooked Special Edition","NS",2018,"Simulation","Team 17",0.08,0.01,0,0.01,0.11
"1953","Overcooked! 2","NS",2018,"Simulation","Sold Out",0.17,0.09,0.01,0.03,0.29
"1954","Overcooked! 2","PS4",2018,"Simulation","Sold Out",0.07,0.06,0,0.03,0.16
"1955","Overcooked! 2","XOne",2018,"Simulation","Sold Out",0.07,0,0,0.01,0.08
"1956","Oyaku de Asoberu DS Ehon: Ukkari Penelope","DS",2008,"Simulation","Tecmo",0,0,0.02,0,0.02
"1957","Oyaku de Asoberu DS Ehon: Ukkari Penelope","DS",2008,"Simulation","Tecmo Koei",0,0,0.02,0,0.02
"1958","Pacific Fighters","PC",2004,"Simulation","Ubisoft",0,0,0,0,0
