"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3328","Neko Zamurai","PS",1999,"Adventure","Human Entertainment",0,0,0,0,0
"3329","Neko Zamurai","PSN",2009,"Adventure","Human Entertainment",0,0,0,0,0
"3330","Nelly Cootalot: The Fowl Fleet","And",NA,"Adventure","Unknown",0,0,0,0,0
"3331","Nelly Cootalot: The Fowl Fleet","iOS",NA,"Adventure","Unknown",0,0,0,0,0
"3332","Nelly Cootalot: The Fowl Fleet","Linux",NA,"Adventure","Unknown",0,0,0,0,0
"3333","Nelly Cootalot: The Fowl Fleet","OSX",NA,"Adventure","Unknown",0,0,0,0,0
"3334","Nelly Cootalot: The Fowl Fleet","PC",NA,"Adventure","Unknown",0,0,0,0,0
"3335","Nemurenu Yoru no Chiisana Ohanashi","3DO",1994,"Adventure","Amuse",0,0,0,0,0
"3336","Nemurenu Yoru no Chiisana Ohanashi","PCE",1993,"Adventure","NEC",0,0,0,0,0
"3337","Neo Angelique","PS2",2006,"Adventure","KOEI",0,0,0.02,0,0.02
"3338","Neo Angelique","PS2",2006,"Adventure","Tecmo Koei",0,0,0.02,0,0.02
"3339","Neo Angelique Full Voice","PS2",2008,"Adventure","KOEI",0,0,0,0,0
"3340","Neo Angelique Special","PSP",2008,"Adventure","KOEI",0,0,0.01,0,0.01
"3341","Neo Angelique Special","PSP",2008,"Adventure","Tecmo Koei",0,0,0.01,0,0.01
"3342","Neon Genesis Evangelion","N64",1999,"Adventure","Namco Bandai Games",0,0,0.06,0,0.06
"3343","Neon Genesis Evangelion","SAT",1996,"Adventure","Sega",0,0,0.44,0,0.44
"3344","Neopets Petpet Adventures: The Wand of Wishing","PSP",2006,"Adventure","Sony Computer Entertainment",0.11,0,0,0.01,0.12
"3345","Neopets: Petpet Adventures: The Wand of Wishing","PSN",2008,"Adventure","Sony Computer Entertainment",0,0,0,0,0
"3346","Neopets: The Darkest Faerie","PS2",2005,"Adventure","Sony Computer Entertainment",0.15,0.12,0,0.04,0.3
